episode,max_tile,episode_reward,episode_steps
18819,512,6900,577
18820,1024,11856,671
18821,512,6836,431
18822,512,5028,321
18823,1024,11840,736
18824,512,6968,505
18825,512,5300,569
18826,1024,14156,846
18827,1024,11984,729
18828,256,3308,329
18829,512,7080,458
18830,1024,15448,963
18831,256,3572,278
18832,1024,12276,758
18833,512,6956,470
18834,1024,15960,1113
18835,512,5380,545
18836,512,6152,457
18837,256,3076,239
18838,512,6640,436
18839,512,6332,449
18840,512,5256,342
18841,256,3108,362
18842,512,6876,456
18843,1024,12180,875
18844,512,7372,582
18845,1024,11184,875
18846,512,7044,479
18847,512,8212,1041
18848,256,3240,315
18849,512,4760,337
18850,256,3220,244
18851,256,4584,337
18852,512,6212,400
18853,512,6860,483
18854,512,8360,488
18855,512,6864,498
18856,1024,10232,724
18857,512,7008,515
18858,512,5320,436
18859,1024,9900,644
18860,256,3264,263
18861,512,5948,398
18862,512,6872,492
18863,1024,10808,592
18864,512,5608,407
18865,1024,10124,603
18866,512,7716,496
18867,512,7052,453
18868,512,5288,399
18869,512,8552,594
18870,512,7016,537
18871,512,6952,450
18872,1024,15720,1065
18873,512,5240,343
18874,1024,10208,823
18875,256,2992,239
18876,1024,14356,835
18877,512,6968,466
18878,256,2644,240
18879,512,6948,506
18880,1024,14188,857
18881,1024,11868,716
18882,256,2032,161
18883,256,2964,228
18884,512,6368,432
18885,512,5192,389
18886,512,7428,508
18887,256,3176,519
18888,512,7204,526
18889,1024,13936,1063
18890,128,1364,201
18891,512,5296,484
18892,512,5928,392
18893,256,2976,301
18894,512,6916,589
18895,256,2720,237
18896,512,4476,284
18897,128,1280,141
18898,1024,15400,950
18899,128,1408,177
18900,512,7072,766
18901,512,6756,479
18902,512,5272,344
18903,512,6908,480
18904,512,7024,561
18905,512,4952,321
18906,1024,11208,658
18907,1024,13272,721
18908,256,4572,318
18909,512,7408,574
18910,256,2928,222
18911,1024,11604,681
18912,1024,11968,697
18913,512,7088,582
18914,512,5272,475
18915,512,6936,518
18916,512,7260,473
18917,512,7620,689
18918,512,6584,427
18919,512,7156,524
18920,256,3024,408
18921,512,6636,451
18922,256,3108,299
18923,256,2984,230
18924,512,5116,441
18925,1024,15816,1086
18926,256,2996,236
18927,512,6492,452
18928,1024,15036,1051
18929,512,7076,461
18930,1024,11596,642
18931,1024,11604,666
18932,512,6932,488
18933,512,7300,480
18934,256,3216,258
18935,512,7140,563
18936,512,5548,430
18937,1024,11844,707
18938,512,6032,410
18939,1024,11156,614
18940,512,6612,466
18941,1024,12768,908
18942,512,6980,517
18943,512,8620,656
18944,512,7812,623
18945,256,3000,235
18946,1024,14128,776
18947,256,3192,264
18948,256,3048,303
18949,1024,15328,968
18950,512,8032,591
18951,256,2968,267
18952,512,6260,414
18953,256,3044,269
18954,512,8436,683
18955,512,7048,479
18956,256,2328,187
18957,512,6964,540
18958,1024,13740,731
18959,256,3044,240
18960,512,6716,558
18961,1024,12080,785
18962,512,9960,1017
18963,512,4932,472
18964,256,3360,323
18965,512,5972,372
18966,256,2908,226
18967,1024,14652,857
18968,512,7428,575
18969,1024,15336,932
18970,1024,14096,808
18971,512,7888,559
18972,256,4036,572
18973,512,5656,368
18974,512,6620,478
18975,256,3308,263
18976,512,7012,513
18977,256,3264,309
18978,512,6292,408
18979,256,3024,238
18980,1024,14768,901
18981,256,2948,218
18982,256,2328,275
18983,512,7004,587
18984,512,7036,513
18985,512,5076,389
18986,512,6232,408
18987,256,3040,310
18988,256,3796,390
18989,512,6920,470
18990,512,7028,533
18991,256,3372,431
18992,512,6744,464
18993,1024,14040,881
18994,256,3364,360
18995,512,5156,331
18996,512,7384,798
18997,2048,20148,942
18998,512,6396,427
18999,512,6500,469
19000,512,4912,385
19001,512,7604,629
19002,512,6940,520
19003,1024,11728,777
19004,1024,11760,682
19005,1024,10600,598
19006,512,7292,576
19007,1024,14080,973
19008,1024,14296,902
19009,512,5324,361
19010,512,7000,459
19011,512,7000,670
19012,256,2984,233
19013,512,5508,452
19014,1024,15624,959
19015,512,7148,625
19016,256,3016,364
19017,512,6948,530
19018,256,4736,409
19019,512,6860,447
19020,512,5416,349
19021,256,3032,302
19022,1024,10552,690
19023,1024,11808,688
19024,256,3028,312
19025,512,5180,379
19026,1024,11156,610
19027,512,6860,545
19028,512,7000,520
19029,256,2996,235
19030,512,5076,325
19031,128,1072,119
19032,256,3144,279
19033,512,9144,756
19034,512,5944,375
19035,512,5892,404
19036,1024,13752,828
19037,512,6972,473
19038,512,6104,443
19039,512,7876,582
19040,1024,11712,680
19041,512,6676,437
19042,512,6852,444
19043,1024,10172,564
19044,512,6984,469
19045,512,7000,512
19046,512,4468,289
19047,512,6892,450
19048,512,5304,374
19049,512,5284,367
19050,1024,12828,746
19051,512,6416,486
19052,512,7188,541
19053,512,4904,346
19054,1024,10148,588
19055,512,6904,447
19056,128,2076,259
19057,256,3180,425
19058,1024,9772,517
19059,1024,11860,659
19060,512,6984,569
19061,512,5248,347
19062,256,3164,269
19063,256,3848,339
19064,256,3560,322
19065,512,7232,655
19066,1024,10060,607
19067,512,5976,409
19068,512,6212,723
19069,1024,11836,657
19070,1024,11196,706
19071,1024,12016,889
19072,512,6312,462
19073,512,6184,486
19074,1024,14332,826
19075,512,6768,431
19076,512,7080,680
19077,1024,14088,901
19078,512,6964,592
19079,512,4612,298
19080,512,6980,519
19081,512,7824,715
19082,1024,11544,708
19083,512,6552,439
19084,512,7916,554
19085,512,5572,514
19086,1024,13488,926
19087,1024,12140,746
19088,512,6348,447
19089,1024,10464,590
19090,512,7520,523
19091,128,1344,217
19092,1024,11936,671
19093,256,2876,225
19094,1024,11860,682
19095,512,6844,444
19096,512,6888,645
19097,1024,10276,709
19098,256,4692,442
19099,512,5228,346
19100,128,1156,135
19101,1024,14080,771
19102,512,7232,460
19103,1024,14080,1055
19104,512,7212,504
19105,1024,11804,642
19106,256,2716,344
19107,2048,19804,1073
19108,512,6488,542
19109,512,7164,500
19110,512,9104,623
19111,1024,11796,809
19112,1024,11556,715
19113,1024,14960,1133
19114,256,2264,205
19115,256,3140,257
19116,512,6912,620
19117,1024,10108,601
19118,512,6616,468
19119,1024,11368,648
19120,512,5908,386
19121,1024,11156,650
19122,1024,11048,658
19123,512,6644,435
19124,512,6888,490
19125,512,8660,570
19126,512,6904,505
19127,256,2972,229
19128,1024,11868,726
19129,256,3048,276
19130,1024,13076,822
19131,256,2996,255
19132,256,3200,375
19133,512,5892,383
19134,512,6924,454
19135,512,6920,597
19136,512,7328,500
19137,512,5188,396
19138,512,5224,417
19139,1024,14212,814
19140,1024,10368,645
19141,256,4628,428
19142,128,1392,260
19143,256,4460,381
19144,256,4592,331
19145,512,6960,505
19146,1024,11888,710
19147,256,2292,218
19148,512,6848,439
19149,512,6640,532
19150,512,6904,503
19151,512,6196,488
19152,512,5984,480
19153,512,6532,428
19154,512,6996,555
19155,512,7028,529
19156,1024,14324,931
19157,256,3340,344
19158,256,3224,248
19159,512,6776,442
19160,512,6952,645
19161,512,5360,397
19162,512,6932,552
19163,256,2224,174
19164,128,1404,193
19165,256,2820,388
19166,256,3180,304
19167,1024,15500,884
19168,512,6348,400
19169,512,5248,357
19170,1024,11884,686
19171,256,3048,240
19172,512,6860,544
19173,512,6880,526
19174,1024,10232,562
19175,256,2440,228
19176,256,2400,195
19177,512,6804,455
19178,512,6940,471
19179,1024,13956,859
19180,512,5240,337
19181,1024,14812,900
19182,512,5536,379
19183,512,6964,460
19184,512,7324,475
19185,512,5244,444
19186,256,3376,425
19187,256,3164,259
19188,512,7556,496
19189,512,6316,501
19190,512,6160,416
19191,512,6452,415
19192,1024,12092,753
19193,512,6200,400
19194,1024,11596,666
19195,512,6424,411
19196,512,6312,423
19197,1024,14916,907
19198,256,4032,358
19199,256,2608,205
19200,512,7192,566
19201,256,3084,261
19202,512,6628,442
19203,256,3412,291
19204,256,4820,412
19205,512,8104,570
19206,512,6188,412
19207,256,2564,236
19208,128,1392,141
19209,512,6396,467
19210,1024,14108,876
19211,512,5284,358
19212,512,7560,511
19213,512,6320,423
19214,512,7096,482
19215,512,5220,343
19216,512,6296,481
19217,512,6252,436
19218,512,8324,493
19219,1024,11948,717
19220,512,6704,460
19221,1024,15672,1334
19222,512,6928,527
19223,1024,11792,745
19224,512,6856,526
19225,1024,10012,688
19226,512,6004,489
19227,512,6880,442
19228,1024,11916,712
19229,1024,13136,915
19230,512,7380,592
19231,512,8668,653
19232,256,4464,362
19233,512,6900,499
19234,512,6928,449
19235,1024,12140,793
19236,512,8384,549
19237,256,3944,282
19238,1024,13316,755
19239,512,5840,492
19240,512,6928,544
19241,1024,13528,787
19242,256,2324,184
19243,1024,11760,671
19244,256,3028,244
19245,256,3268,277
19246,512,7032,623
19247,1024,10480,611
19248,512,7416,488
19249,1024,10444,662
19250,1024,10280,602
19251,1024,11220,630
19252,256,3048,245
19253,512,5228,747
19254,256,3776,336
19255,512,6912,483
19256,512,6620,468
19257,1024,15016,992
19258,512,6496,623
19259,512,6172,413
19260,1024,11960,730
19261,1024,17304,1137
19262,1024,11820,725
19263,512,6908,473
19264,1024,12044,1005
19265,512,6980,510
19266,512,6844,433
19267,512,6740,454
19268,512,7064,609
19269,512,7504,548
19270,512,7704,726
19271,512,7176,569
19272,1024,15744,1280
19273,256,2964,228
19274,256,2968,295
19275,512,6988,458
19276,1024,13300,774
19277,256,3780,310
19278,256,2964,227
19279,512,5516,442
19280,512,6760,483
19281,512,7608,493
19282,512,6684,579
19283,256,2996,246
19284,1024,15780,1327
19285,512,6760,431
19286,512,6156,393
19287,1024,10260,610
19288,512,9176,785
19289,512,4524,297
19290,1024,10584,657
19291,512,6080,460
19292,512,7040,849
19293,512,7712,612
19294,512,6160,395
19295,256,3192,261
19296,512,6268,516
19297,512,7012,463
19298,256,3328,389
19299,1024,11532,660
19300,256,3104,330
19301,512,7504,460
19302,512,6824,529
19303,512,6628,423
19304,512,6836,468
19305,512,6456,418
19306,256,2928,232
19307,512,6920,532
19308,512,5292,345
19309,256,3060,237
19310,512,6932,503
19311,512,6116,461
19312,1024,14312,968
19313,512,6980,552
19314,512,6828,511
19315,1024,12080,723
19316,1024,12464,835
19317,1024,11140,630
19318,1024,11848,874
19319,512,4772,297
19320,512,7260,505
19321,512,6860,448
19322,1024,14140,1207
19323,256,3732,343
19324,512,4828,628
19325,1024,11900,801
19326,256,3060,270
19327,512,10180,904
19328,256,3048,255
19329,512,6172,399
19330,256,2728,214
19331,512,5132,331
19332,256,2668,219
19333,1024,11440,610
19334,512,7580,508
19335,512,6856,556
19336,1024,11276,695
19337,1024,11964,806
19338,256,2740,367
19339,512,6188,395
19340,256,4012,323
19341,256,3084,368
19342,1024,11316,690
19343,1024,11068,633
19344,1024,10996,651
19345,512,5052,330
19346,256,3004,293
19347,512,7340,697
19348,512,5900,376
19349,256,2976,241
19350,512,6648,443
19351,512,6484,413
19352,512,6884,549
19353,1024,15468,1151
19354,256,2980,226
19355,512,7020,469
19356,1024,11864,907
19357,1024,14252,1302
19358,1024,11836,679
19359,512,7580,500
19360,256,2696,223
19361,1024,11888,899
19362,256,3712,391
19363,512,6864,454
19364,512,4544,408
19365,1024,11920,712
19366,512,7604,514
19367,512,4500,288
19368,512,6908,504
19369,512,6944,511
19370,512,6128,484
19371,1024,11928,779
19372,512,6256,410
19373,512,6172,509
19374,1024,11884,733
19375,1024,14180,929
19376,512,5600,408
19377,512,6176,400
19378,1024,14092,783
19379,512,5628,385
19380,512,6836,455
19381,512,5176,381
19382,512,7080,518
19383,1024,13828,808
19384,512,6868,475
19385,1024,10492,599
19386,256,3120,275
19387,1024,15816,1188
19388,512,6576,435
19389,256,3320,301
19390,1024,10216,636
19391,512,6940,502
19392,1024,15428,897
19393,512,6480,546
19394,1024,12384,755
19395,512,7048,502
19396,512,6876,458
19397,256,2228,178
19398,1024,11860,712
19399,512,7152,551
19400,1024,10180,668
19401,1024,11260,651
19402,512,6724,487
19403,256,3024,253
19404,1024,11116,780
19405,512,6964,560
19406,1024,14888,954
19407,512,5164,367
19408,256,4088,368
19409,256,3000,250
19410,1024,14996,853
19411,1024,16688,1135
19412,512,9244,615
19413,512,6616,423
19414,512,6172,486
19415,512,8368,669
19416,512,5116,488
19417,512,6240,555
19418,1024,11236,656
19419,512,6988,488
19420,512,6804,448
19421,256,3332,267
19422,512,7032,517
19423,1024,11556,733
19424,512,5268,400
19425,256,4500,424
19426,512,6916,477
19427,256,2252,232
19428,512,5300,385
19429,1024,11156,617
19430,512,4740,329
19431,512,7568,469
19432,256,2988,288
19433,512,6956,449
19434,256,2856,217
19435,512,7236,631
19436,1024,12332,796
19437,2048,20984,1027
19438,64,760,89
19439,512,6928,524
19440,1024,10612,744
19441,256,3296,376
19442,512,6592,458
19443,512,7388,564
19444,256,2996,236
19445,1024,11880,806
19446,1024,10604,628
19447,512,6752,485
19448,512,7540,498
19449,1024,10316,647
19450,512,4452,281
19451,1024,13084,740
19452,512,6772,429
19453,256,3004,237
19454,512,6848,513
19455,512,8584,664
19456,1024,9944,588
19457,512,7944,513
19458,512,4356,287
19459,1024,14148,878
19460,512,6964,459
19461,512,5308,353
19462,256,2944,226
19463,1024,11468,912
19464,512,4504,325
19465,512,6628,459
19466,512,6012,386
19467,256,3016,257
19468,1024,15496,1248
19469,512,6432,430
19470,512,6212,481
19471,512,6884,442
19472,256,2368,189
19473,512,6276,555
19474,512,5856,519
19475,1024,13920,820
19476,256,3140,286
19477,512,6176,401
19478,512,6996,526
19479,1024,11852,766
19480,512,8300,551
19481,512,6596,422
19482,512,5276,345
19483,1024,10892,664
19484,512,6940,490
19485,512,6524,427
19486,1024,12544,817
19487,256,3000,244
19488,256,2920,230
19489,1024,11288,723
19490,1024,11940,696
19491,512,6860,457
19492,1024,11524,631
19493,512,7348,472
19494,256,3016,241
19495,512,7260,473
19496,1024,15740,991
19497,1024,15732,909
19498,512,6948,459
19499,512,7044,500
19500,1024,9684,602
19501,512,6988,544
19502,256,3056,320
19503,1024,12040,799
19504,512,5208,345
19505,512,5344,353
19506,256,3156,269
19507,512,6964,464
19508,1024,11948,718
19509,512,6988,604
19510,512,9268,610
19511,512,5588,440
19512,512,5304,356
19513,512,6148,405
19514,1024,14280,895
19515,512,5116,323
19516,1024,14532,1013
19517,256,4804,588
19518,512,5192,337
19519,512,6884,443
19520,512,6632,542
19521,256,4036,334
19522,1024,10480,611
19523,512,6604,416
19524,512,6900,459
19525,512,6232,460
19526,1024,11480,642
19527,256,3696,286
19528,1024,15212,888
19529,512,7064,482
19530,512,7060,605
19531,512,6956,481
19532,512,6852,496
19533,1024,11904,780
19534,512,6948,494
19535,256,2944,243
19536,2048,20076,940
19537,1024,11144,662
19538,1024,12032,706
19539,256,3696,357
19540,512,4820,327
19541,1024,15668,1024
19542,512,6572,407
19543,512,7016,466
19544,512,6568,420
19545,256,3164,254
19546,512,6848,435
19547,1024,10148,616
19548,512,7016,490
19549,1024,12120,792
19550,512,6972,489
19551,1024,11744,639
19552,1024,11816,732
19553,1024,13268,832
19554,1024,13468,869
19555,512,6932,606
19556,1024,12532,844
19557,1024,10404,682
19558,512,8620,606
19559,512,6868,548
19560,512,8636,626
19561,256,3084,242
19562,1024,13492,909
19563,512,7876,501
19564,512,5548,386
19565,256,3060,373
19566,512,6448,516
19567,1024,14040,892
19568,512,7580,886
19569,1024,11268,753
19570,512,6232,492
19571,512,6912,519
19572,512,8068,541
19573,128,1440,152
19574,512,6192,407
19575,1024,12468,835
19576,512,6380,466
19577,512,5504,369
19578,512,7628,707
19579,512,5544,378
19580,1024,14192,827
19581,512,7916,525
19582,256,3244,319
19583,512,6924,459
19584,512,6936,461
19585,512,5336,381
19586,512,8060,608
19587,512,5968,405
19588,1024,10880,645
19589,1024,12184,713
19590,512,6224,408
19591,512,5428,451
19592,512,4932,353
19593,512,7024,527
19594,512,5844,370
19595,128,1368,141
19596,256,2788,298
19597,256,3088,257
19598,128,1264,157
19599,512,8316,523
19600,1024,11556,841
19601,512,7024,837
19602,512,6908,493
19603,512,6236,403
19604,512,6748,426
19605,512,6712,523
19606,512,5168,377
19607,256,2336,262
19608,1024,13168,935
19609,512,7048,640
19610,512,6316,469
19611,1024,13832,879
19612,512,5424,405
19613,512,5308,397
19614,1024,14092,852
19615,128,1240,121
19616,512,6876,443
19617,512,8288,607
19618,512,5496,400
19619,512,7060,582
19620,512,7012,683
19621,512,5256,350
19622,512,5152,336
19623,1024,15312,982
19624,512,6880,444
19625,512,5056,386
19626,512,6444,402
19627,512,6868,643
19628,512,4564,292
19629,256,3000,233
19630,1024,11932,762
19631,512,6936,687
19632,256,4396,459
19633,1024,11980,727
19634,1024,15668,918
19635,512,6820,450
19636,512,6872,512
19637,256,3176,280
19638,512,6672,477
19639,256,3108,253
19640,512,6792,669
19641,512,7468,549
19642,512,6676,466
19643,1024,14212,1155
19644,512,7304,509
19645,1024,11824,749
19646,256,2008,181
19647,512,6928,505
19648,1024,13628,815
19649,1024,10484,667
19650,512,4952,456
19651,1024,11864,691
19652,256,2984,233
19653,256,2980,629
19654,512,5592,376
19655,512,7592,477
19656,512,6976,470
19657,512,6656,527
19658,512,8288,685
19659,256,2944,270
19660,1024,11124,677
19661,512,6932,637
19662,256,4764,414
19663,512,4588,364
19664,512,6972,529
19665,256,3060,290
19666,512,5628,366
19667,256,3032,250
19668,512,7020,484
19669,512,5200,363
19670,1024,12092,804
19671,1024,12580,1008
19672,1024,14748,892
19673,256,2796,214
19674,512,6612,448
19675,1024,11816,730
19676,512,6852,470
19677,512,6968,520
19678,512,6908,451
19679,512,7744,511
19680,512,5280,364
19681,256,4096,295
19682,256,4052,300
19683,512,6932,453
19684,512,7696,599
19685,512,6152,392
19686,512,8656,558
19687,128,1272,129
19688,512,5216,424
19689,512,4532,296
19690,512,6980,505
19691,1024,10176,993
19692,1024,11168,664
19693,512,6952,554
19694,1024,11576,685
19695,512,5192,575
19696,1024,14084,882
19697,512,6044,455
19698,512,9084,544
19699,128,1976,179
19700,512,6796,430
19701,512,7208,507
19702,512,5356,440
19703,512,6968,556
19704,256,2960,277
19705,1024,10252,592
19706,512,6396,472
19707,1024,14044,816
19708,512,6792,455
19709,1024,9716,603
19710,512,4916,340
19711,1024,10288,598
19712,512,6980,741
19713,512,6756,452
19714,2048,20036,1123
19715,512,5896,403
19716,512,6284,402
19717,512,7332,484
19718,1024,14128,814
19719,1024,11912,703
19720,512,6972,573
19721,512,5608,428
19722,256,2828,234
19723,1024,11820,716
19724,512,6248,441
19725,512,6872,443
19726,1024,9776,547
19727,512,8292,506
19728,512,6916,452
19729,512,6956,449
19730,256,4680,339
19731,512,7144,476
19732,512,7212,605
19733,256,3988,330
19734,1024,15996,1098
19735,512,6864,487
19736,512,5936,505
19737,1024,12180,934
19738,512,8448,511
19739,1024,11168,677
19740,512,5228,366
19741,512,6112,379
19742,512,6192,397
19743,512,6624,422
19744,512,5876,388
19745,512,5208,339
19746,512,9068,596
19747,512,6920,690
19748,512,6832,430
19749,512,6312,451
19750,512,6876,445
19751,512,6776,432
19752,1024,12904,719
19753,1024,12500,715
19754,1024,11960,686
19755,512,6808,447
19756,512,7480,518
19757,512,6756,463
19758,512,5272,359
19759,512,6240,417
19760,1024,11620,648
19761,1024,14700,999
19762,1024,14064,787
19763,512,7136,483
